Student Name,Event Name,Dept,College,City,District,feedback
Sierra Miller,Reinforcement Learning Summit 2024,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Joseph Armstrong,AI & Machine Learning Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Jennifer Foster,Startup Funding Summit,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Casey Barton,Ethical Hacking Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Joyce Cohen,Global Cybersecurity Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,3.0
Stephen Mills,Cybersecurity Expo 2024,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Sandra Smith,Web Dev Con,CSE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Jack Willis,Blockchain Summit 2024,CSE,SSN College of Engineering,Chennai,Chennai,4.0
Derek Wheeler,Ethical Hacking Workshop,CSBS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Amy Smith,Electric Vehicle Expo,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
James Myers,Blockchain Summit 2024,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3.0
Heather Fields,Advanced Robotics Workshop,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Tanya Shelton,Frontend Mastery Workshop,CSE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Sharon Phillips,Startup Funding Summit,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3.0
Robert Rodriguez,Ethical Hacking Workshop,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3.0
Tina Holt,Ethical Hacking Workshop,CSBS,VIT University,Vellore,Vellore,3.0
Teresa Nelson,Global Cybersecurity Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Eric Kelley,Global AI Research Conference,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Cheryl Perry,International Marathon,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,1.0
Joshua Tran,Electric Vehicle Expo,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Ashley Barnes,Global AI Research Conference,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Mrs. Destiny Gomez,Web Dev Con,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Jared Stevenson,Power Systems Conference,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Travis House,Cybersecurity Expo 2024,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Corey Lopez PhD,Frontend Mastery Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Stephanie Henderson,Blockchain Summit 2024,CSE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Kyle Woods,Ethical Hacking Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
James Bryan,Global Cybersecurity Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3.0
Jasmin Winters,Web Dev Con,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Raymond Leon,Blockchain Summit 2024,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Janet Riley,Cybersecurity Expo 2024,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
John Humphrey,Startup Funding Summit,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Ricky Fields,Electric Vehicle Expo,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Shaun Cardenas,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Christine Hart,Advanced Robotics Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3.0
Stephen Lewis,Advanced Robotics Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
Ashley Lewis,Quantum Computing in Practice Symposium,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Angela Mcmahon,Electric Vehicle Expo,ECE,SSN College of Engineering,Chennai,Chennai,4.0
Kelly Hernandez,Startup Funding Summit,CSBS,VIT University,Vellore,Vellore,3.0
John Garcia,International Marathon,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Justin Wright,Cybersecurity Expo 2024,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Larry Richard,Startup Funding Summit,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Andrea Hart,Blockchain Summit 2024,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,1.0
Anthony Watson,Ethical Hacking Workshop,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Robert Hunt,Startup Funding Summit,EEE,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Madison Santana,AI & Machine Learning Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Michael Sanchez,International Marathon,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,1.0
Julia Duarte,Cybersecurity Expo 2024,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Samantha Garcia DDS,Quantum Computing in Practice Symposium,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Thomas Lewis,Ethical Hacking Workshop,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Michelle Davis,Blockchain Summit 2024,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2.0
Dean Perkins,Power Systems Conference,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Maria Thomas,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Daniel Taylor,Global Cybersecurity Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Gerald Thomas,AI & Machine Learning Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Richard Johnson,Startup Funding Summit,CSBS,SSN College of Engineering,Chennai,Chennai,5.0
Paul Martin,Electric Vehicle Expo,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Chelsea Perry,Global AI Research Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Rebecca Hartman,AI & Machine Learning Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Carl Chavez,Quantum Computing in Practice Symposium,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Lynn Lee,Cybersecurity Expo 2024,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Hannah Mills,Reinforcement Learning Summit 2024,AI&DS,SSN College of Engineering,Chennai,Chennai,3.0
Jose Hodge,Blockchain Summit 2024,CSE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Emily Terry,Quantum Computing in Practice Symposium,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Angela Gonzales,AI & Machine Learning Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Theresa Wall,Quantum Computing in Practice Symposium,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Jennifer Oliver,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Sara Williams,Ethical Hacking Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,3.0
Tracy Estrada,Startup Funding Summit,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Mrs. Kristy Vaughn MD,Frontend Mastery Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Kimberly Thomas,Blockchain Summit 2024,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,1.0
Ryan Maynard,Web Dev Con,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Sarah Rhodes,Global AI Research Conference,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Donald Ford,Blockchain Summit 2024,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Sandra Watson,Blockchain Summit 2024,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,1.0
Isabel Jones,International Marathon,AI&DS,SSN College of Engineering,Chennai,Chennai,3.0
Yolanda Travis,Frontend Mastery Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Bryan Reynolds,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Shannon Washington,Electric Vehicle Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Alexandria Murphy,International Marathon,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,1.0
Laura Foster,International Marathon,CSE,VIT University,Vellore,Vellore,3.0
Devin Graves,International Marathon,EEE,PSG College of Technology,Coimbatore,Coimbatore,3.0
Rebecca Hernandez,Quantum Computing in Practice Symposium,CSE,VIT University,Vellore,Vellore,4.0
Meghan Frost,Power Systems Conference,ECE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Traci Combs,Web Dev Con,CSE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Katherine Morrison,AI & Machine Learning Expo,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Jeremy Faulkner,Cybersecurity Expo 2024,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Cory Black,Quantum Computing in Practice Symposium,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Amanda Blevins,Cybersecurity Expo 2024,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Abigail Braun,Startup Funding Summit,EEE,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Charles Melendez,AI & Machine Learning Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
John Davis,Cybersecurity Expo 2024,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Ann Reyes,Global AI Research Conference,AI&DS,SSN College of Engineering,Chennai,Chennai,3.0
Jerome Simmons,Ethical Hacking Workshop,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Ryan Huff,Reinforcement Learning Summit 2024,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Matthew Lewis,Reinforcement Learning Summit 2024,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Luke Matthews,Power Systems Conference,ECE,SSN College of Engineering,Chennai,Chennai,5.0
Richard Richardson Jr.,Quantum Computing in Practice Symposium,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Jesus West,Global Cybersecurity Summit,CSBS,VIT University,Vellore,Vellore,3.0
Erica Beck,Startup Funding Summit,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Jesse Kim,Global AI Research Conference,AI&DS,SSN College of Engineering,Chennai,Chennai,3.0
Jordan Carter,Advanced Robotics Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Marissa Hall,Global Cybersecurity Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Christian Miller,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Matthew Kim,Advanced Robotics Workshop,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Amy Harris,Electric Vehicle Expo,ECE,SASTRA Deemed to be University,Thanjavur,Thanjavur,4.0
Brian Warner,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Danielle Brown,Ethical Hacking Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Tracy Diaz,Power Systems Conference,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Gabriella Zimmerman,Blockchain Summit 2024,CSE,PSG College of Technology,Coimbatore,Coimbatore,3.0
Allison Johnson,Web Dev Con,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Lindsay Jackson,Quantum Computing in Practice Symposium,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Brittany Orr,Startup Funding Summit,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Ian Camacho,Startup Funding Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Michelle Wilson,AI & Machine Learning Expo,AI&DS,SASTRA Deemed to be University,Thanjavur,Thanjavur,4.0
Todd Henry,Power Systems Conference,ECE,SSN College of Engineering,Chennai,Chennai,5.0
Stephanie Smith,Global Cybersecurity Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Aaron James,Advanced Robotics Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
John Watson,Power Systems Conference,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Sonia James,Blockchain Summit 2024,CSE,SSN College of Engineering,Chennai,Chennai,4.0
Sarah Mccoy,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Madeline Wright,Power Systems Conference,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Sarah Powell,Blockchain Summit 2024,CSE,SASTRA Deemed to be University,Thanjavur,Thanjavur,1.0
Jason Webb,AI & Machine Learning Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Rhonda Baird,Ethical Hacking Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,5.0
Chris Martin,Advanced Robotics Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Lisa Woods,Ethical Hacking Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Mario Jones,Global Cybersecurity Summit,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Destiny Aguirre,Electric Vehicle Expo,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Benjamin Taylor,Frontend Mastery Workshop,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Kevin Mcguire,Quantum Computing in Practice Symposium,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Diana Sullivan,Ethical Hacking Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Sandra Johnson,Frontend Mastery Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Micheal Palmer,Advanced Robotics Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Angela Williams,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Katie Smith,Electric Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Jennifer Black,Global Cybersecurity Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Matthew Anderson,Reinforcement Learning Summit 2024,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Gary Jones,Global Cybersecurity Summit,CSBS,VIT University,Vellore,Vellore,3.0
Juan Phillips,Web Dev Con,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Jesse Reynolds,Global Cybersecurity Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Randall Maldonado,Blockchain Summit 2024,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Shelly Miller,Reinforcement Learning Summit 2024,AI&DS,SSN College of Engineering,Chennai,Chennai,3.0
Cynthia Martinez,Web Dev Con,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Amanda Lee,Startup Funding Summit,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Steven Curry,Power Systems Conference,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Kelsey Ross,Global Cybersecurity Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Tyler Bolton,Blockchain Summit 2024,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Robert Dennis,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Kenneth Graham,Startup Funding Summit,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Julia Mason,Ethical Hacking Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Jeffrey Matthews,Global Cybersecurity Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Jared Gonzalez,Web Dev Con,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Sheila Johnson,Ethical Hacking Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Amber Holmes,Frontend Mastery Workshop,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Cynthia Jackson,Electric Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Steven Mills,Global AI Research Conference,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Lisa Petersen,Electric Vehicle Expo,ECE,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Patricia Vargas,AI & Machine Learning Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Christian Johnson,Frontend Mastery Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Leah Moss,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Tracy Jimenez,International Marathon,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,2.0
James Hamilton,Startup Funding Summit,EEE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Jason Burns,Startup Funding Summit,CSE,PSG College of Technology,Coimbatore,Coimbatore,3.0
Leah Knapp,Web Dev Con,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Mrs. Kristen Wilson DDS,Startup Funding Summit,AI&DS,SSN College of Engineering,Chennai,Chennai,4.0
Anne Campbell,Global Cybersecurity Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Danielle Simmons,Blockchain Summit 2024,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Rachel Jordan,Reinforcement Learning Summit 2024,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Christopher Graham,Reinforcement Learning Summit 2024,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Susan Mathis,Blockchain Summit 2024,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2.0
Kimberly Wilson,AI & Machine Learning Expo,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Ronald Hull,Cybersecurity Expo 2024,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Kristy Wallace,Advanced Robotics Workshop,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Willie Hughes,Power Systems Conference,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Alicia Brown,Power Systems Conference,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Eric Oconnor,Quantum Computing in Practice Symposium,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Sheila Macdonald,Global Cybersecurity Summit,CSBS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Amy Rodgers,Ethical Hacking Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,4.0
Lawrence Matthews,Reinforcement Learning Summit 2024,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3.0
Danielle Clark,Quantum Computing in Practice Symposium,EEE,VIT University,Vellore,Vellore,3.0
Samantha Chen,Global Cybersecurity Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Tracy Jordan,Blockchain Summit 2024,CSE,SRM Institute of Science and Technology,Chennai,Chennai,5.0
Teresa Jackson,International Marathon,CSE,SRM Institute of Science and Technology,Chennai,Chennai,2.0
Sharon Webb,Global Cybersecurity Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Billy Martinez,Quantum Computing in Practice Symposium,ECE,PSG College of Technology,Coimbatore,Coimbatore,4.0
Candice Booth,Cybersecurity Expo 2024,CSBS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Jennifer Wright,Quantum Computing in Practice Symposium,EEE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3.0
Nancy Wang,Web Dev Con,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Greg Allen,Blockchain Summit 2024,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3.0
Edward Hawkins,Global Cybersecurity Summit,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Tracy Murphy,Quantum Computing in Practice Symposium,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Joseph Green,International Marathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2.0
Michele Perry,Power Systems Conference,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Erica Henderson,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Jesse Diaz,Frontend Mastery Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Joseph Walsh,Reinforcement Learning Summit 2024,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Jenny Sharp,Web Dev Con,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Annette Lee,Ethical Hacking Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Tracy Underwood,Frontend Mastery Workshop,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Kathryn Benjamin,AI & Machine Learning Expo,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Matthew Chang,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,5.0
Latoya Cunningham,Electric Vehicle Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
David Sosa,Advanced Robotics Workshop,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Marissa Ortega MD,International Marathon,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3.0
Jeffrey George,Electric Vehicle Expo,ECE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Scott Martin,Global AI Research Conference,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Rebecca Stevens,Advanced Robotics Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3.0
Matthew Collins,Startup Funding Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Julia Bush,Startup Funding Summit,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Jason Morales,Power Systems Conference,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Allison Peterson,Web Dev Con,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Sharon Griffin,Power Systems Conference,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Heidi Elliott,Power Systems Conference,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Melissa Bonilla,Quantum Computing in Practice Symposium,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Kenneth Miller,Power Systems Conference,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Amber Perez,AI & Machine Learning Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5.0
Jordan Miller,Blockchain Summit 2024,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,1.0
Todd Cline,Global AI Research Conference,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Kelly Nash,AI & Machine Learning Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Jay Rodriguez,Quantum Computing in Practice Symposium,ECE,PSG College of Technology,Coimbatore,Coimbatore,5.0
Jonathan Bowen,AI & Machine Learning Expo,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5.0
Vincent Willis,Web Dev Con,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Bobby Cooper,Startup Funding Summit,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3.0
Samuel Malone,Quantum Computing in Practice Symposium,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Robert Brown,Global Cybersecurity Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Linda Nelson,Startup Funding Summit,ECE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
James Best,Cybersecurity Expo 2024,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,4.0
Deborah Zavala,Frontend Mastery Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Emily Knight,AI & Machine Learning Expo,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
John Mcdonald,AI & Machine Learning Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,4.0
Robin Guzman,Cybersecurity Expo 2024,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5.0
Jose Decker,Global AI Research Conference,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Kristin Macias,Global Cybersecurity Summit,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Gregory Obrien,Frontend Mastery Workshop,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4.0
Kelly Peters,Power Systems Conference,ECE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5.0
Rebecca Mills,Web Dev Con,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Ryan Hahn,Frontend Mastery Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4.0
Jasmin Martinez,Global AI Research Conference,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4.0
Amy Jones,Blockchain Summit 2024,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2.0
Victor Bowen,Frontend Mastery Workshop,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4.0
Craig Washington,Blockchain Summit 2024,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3.0
Alex Martin,Web Dev Con,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4.0
Kristi Howard,Ethical Hacking Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,5.0
Ashley Kirk,Global AI Research Conference,AI&DS,SSN College of Engineering,Chennai,Chennai,3.0
Laura Joseph,Global AI Research Conference,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,3.0
Sheryl Allen,Startup Funding Summit,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,5.0
Nicolas Walker,Ethical Hacking Workshop,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3.0
