Student Name,Event Name,Dept,College,City,District,feedback
Zansi Biswas,Tech & Cultural Fusion Fest,ECE,Bharathidasan University,Trichy,Trichy,3
Yashawini Jani,Visit to Tesla's Gigafactory,EEE,NIT Trichy,Trichy,Trichy,1
Saksham Chahal,Deep Learning Online Workshop,AI&DS,VIT University,Vellore,Vellore,4
Chameli Ratta,Virtual Career Fair,ECE,PSG College of Technology,Coimbatore,Coimbatore,2
Anamika Rajagopal,Machine Learning with Python Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,3
Dakshesh Pall,Langchain for LLM Applications Workshop,ECE,St. Joseph's College,Trichy,Trichy,5
Idika Oak,Machine Learning with Python Workshop,ECE,Anna University,Chennai,Chennai,4
Saanvi Mander,Tech & Cultural Fusion Fest,ECE,Bharathidasan University,Trichy,Trichy,3
Hemang Bhasin,Big Data Analytics with Apache Spark,CSBS,St. Joseph's College,Trichy,Trichy,4
Teerth Tak,Business Idea Pitch Competition,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Eshana Bath,Cybersecurity Capture the Flag (CTF) Hackathon,ECE,NIT Trichy,Trichy,Trichy,4
Chaitanya Madan,Visit to Tesla's Gigafactory,ECE,SASTRA Deemed to be University,Thanjavur,Thanjavur,1
Andrew Upadhyay,Tech for Good Challenge,ECE,Bharathidasan University,Trichy,Trichy,4
Priya Mody,Business Idea Pitch Competition,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Riya Keer,Langchain for LLM Applications Workshop,AI&DS,NIT Trichy,Trichy,Trichy,5
Aryan Dewan,Industry Insights Panel,EEE,NIT Trichy,Trichy,Trichy,5
Gautam Sampath,Big Data Analytics with Apache Spark,EEE,CIT College of Engineering,Coimbatore,Coimbatore,5
Faris Padmanabhan,GitHub Open Source Contribution Day,CSBS,SSN College of Engineering,Chennai,Chennai,0
Mitali Puri,Langchain for LLM Applications Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,3
Ekta Kanda,Business Idea Pitch Competition,EEE,Thiagarajar College of Engineering,Madurai,Madurai,4
Nathaniel Mane,AI/ML Challenge,AI&DS,CIT College of Engineering,Coimbatore,Coimbatore,3
Pavani Samra,Sustainability Tech Expo,CSE,VIT University,Vellore,Vellore,3
Harrison Sarkar,Big Data Analytics with Apache Spark,CSBS,VIT University,Vellore,Vellore,2
Janya Sarma,Blockchain and Cryptocurrencies Summit,ECE,St. Joseph's College,Trichy,Trichy,2
Hemani Balay,Visit to Tesla's Gigafactory,AI&DS,NIT Trichy,Trichy,Trichy,2
Rudra Bhatnagar,Entrepreneurship in Tech Talk Series,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Fariq Buch,Tech & Cultural Fusion Fest,AI&DS,NIT Trichy,Trichy,Trichy,5
Naksh Walla,Business Idea Pitch Competition,CSBS,St. Joseph's College,Trichy,Trichy,3
Yashica Ramaswamy,Kaggle Data Science Challenge,EEE,CIT College of Engineering,Coimbatore,Coimbatore,3
Prisha Saini,Kaggle Data Science Challenge,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,1
Megha Kothari,Techathon 2024,CSE,Bharathidasan University,Trichy,Trichy,4
Maya Minhas,Blockchain and Smart Contracts Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,4
Turvi Bora,Cybersecurity for Beginners Workshop,ECE,NIT Trichy,Trichy,Trichy,3
Garima Sahni,Entrepreneurship in Tech Talk Series,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Zayan Bahl,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,5
Chaaya Balasubramanian,Cybersecurity Capture the Flag (CTF) Hackathon,ECE,SRM Institute of Science and Technology,Chennai,Chennai,2
Nimrat Panchal,Visit to Tesla's Gigafactory,CSE,Bharathidasan University,Trichy,Trichy,1
Tristan Chandran,Industry Insights Panel,CSE,Bharathidasan University,Trichy,Trichy,2
Ishani Kunda,Tech for Good Challenge,ECE,St. Joseph's College,Trichy,Trichy,5
Daniel Bajaj,Blockchain and Smart Contracts Workshop,EEE,CIT College of Engineering,Coimbatore,Coimbatore,3
Gopal Apte,Virtual Career Fair,CSE,Anna University,Chennai,Chennai,2
Sarthak Mody,Webinar on Quantum Computing,CSE,St. Joseph's College,Trichy,Trichy,5
Jatin Sharaf,AI/ML Challenge,ECE,Bharathidasan University,Trichy,Trichy,5
Tanish Bawa,Business Idea Pitch Competition,CSE,Bharathidasan University,Trichy,Trichy,1
Aarush Sarin,Virtual Career Fair,EEE,St. Joseph's College,Trichy,Trichy,4
Harish Parekh,Kaggle Data Science Challenge,AI&DS,St. Joseph's College,Trichy,Trichy,2
Owen Kota,Cloud Computing with AWS Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,2
Gaurang Shanker,Deep Learning Online Workshop,ECE,CIT College of Engineering,Coimbatore,Coimbatore,3
Mahika Pandya,IoT with Raspberry Pi and Arduino Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,0
Vivaan Sastry,Deep Learning Online Workshop,CSE,St. Joseph's College,Trichy,Trichy,3
Karan De,Startup Expo and Job Fair,AI&DS,Bharathidasan University,Trichy,Trichy,3
Warinder Agrawal,Visit to Tesla's Gigafactory,ECE,PSG College of Technology,Coimbatore,Coimbatore,2
Madhav Kala,Cybersecurity Capture the Flag (CTF) Hackathon,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Yatin Nori,Kaggle Data Science Challenge,CSE,Bharathidasan University,Trichy,Trichy,2
Amol Wali,Kaggle Data Science Challenge,AI&DS,NIT Trichy,Trichy,Trichy,4
Hemangini Wadhwa,Big Data Analytics with Apache Spark,CSE,St. Joseph's College,Trichy,Trichy,5
Ekaraj Bath,Startup Networking Night,ECE,Bharathidasan University,Trichy,Trichy,4
Radha Dhar,Blockchain App Development Hackathon,AI&DS,NIT Trichy,Trichy,Trichy,5
Jagrati Agarwal,TechX – The Ultimate Tech Festival,CSBS,NIT Trichy,Trichy,Trichy,2
Omaja Bhatia,International Conference on AI and ML,CSBS,Bharathidasan University,Trichy,Trichy,5
Atharv Ravel,Blockchain and Cryptocurrencies Summit,EEE,NIT Trichy,Trichy,Trichy,3
Yamini Bandi,Techathon 2024,CSE,St. Joseph's College,Trichy,Trichy,2
Girik Bandi,Startup Networking Night,EEE,CIT College of Engineering,Coimbatore,Coimbatore,1
Udarsh Rout,AI/ML Challenge,AI&DS,Bharathidasan University,Trichy,Trichy,2
Mahika Lalla,TechX – The Ultimate Tech Festival,CSBS,NIT Trichy,Trichy,Trichy,4
Meera Apte,Blockchain and Cryptocurrencies Summit,EEE,NIT Trichy,Trichy,Trichy,5
Lohit Patla,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,Bharathidasan University,Trichy,Trichy,3
Niharika Suri,AI/ML Challenge,EEE,St. Joseph's College,Trichy,Trichy,3
Ishwar Sule,Alumni Networking Evening,CSBS,PSG College of Technology,Coimbatore,Coimbatore,1
Ubika Mody,IoT with Raspberry Pi and Arduino Workshop,CSBS,Bharathidasan University,Trichy,Trichy,4
Krisha Hayre,RoboWars - Autonomous Robot Battle,ECE,SSN College of Engineering,Chennai,Chennai,2
Omya Talwar,Startup Networking Night,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Jatin Khurana,Sustainability Tech Expo,CSE,St. Joseph's College,Trichy,Trichy,5
Tanmayi Bajwa,Business Idea Pitch Competition,ECE,VIT University,Vellore,Vellore,5
Fiyaz Kashyap,GitHub Open Source Contribution Day,ECE,NIT Trichy,Trichy,Trichy,5
Charita Swamy,Startup Expo and Job Fair,AI&DS,SSN College of Engineering,Chennai,Chennai,4
Anjali Kumer,Industry Insights Panel,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Anika Ganesh,GitHub Open Source Contribution Day,AI&DS,VIT University,Vellore,Vellore,3
Ekalinga Nagy,GitHub Open Source Contribution Day,AI&DS,NIT Trichy,Trichy,Trichy,1
Netra Shetty,Startup Networking Night,CSE,NIT Trichy,Trichy,Trichy,4
Kala Nagar,Blockchain App Development Hackathon,CSE,St. Joseph's College,Trichy,Trichy,5
Sudiksha Nayar,RoboWars - Autonomous Robot Battle,EEE,St. Joseph's College,Trichy,Trichy,2
Parth Brar,Tech for Good Challenge,EEE,NIT Trichy,Trichy,Trichy,3
Utkarsh Prasad,TechX – The Ultimate Tech Festival,CSBS,Bharathidasan University,Trichy,Trichy,4
Ryan Sant,Virtual Career Fair,ECE,Anna University,Chennai,Chennai,2
Netra Sagar,AI/ML Challenge,ECE,St. Joseph's College,Trichy,Trichy,2
Baljiwan Sarkar,Cloud Computing with AWS Workshop,CSE,CIT College of Engineering,Coimbatore,Coimbatore,5
Triya Kalla,Kaggle Data Science Challenge,ECE,SSN College of Engineering,Chennai,Chennai,4
Dayita Bhandari,Industry Insights Panel,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Dakshesh Datta,GitHub Open Source Contribution Day,EEE,BITS Pilani,Pilani,Pilani,0
Vansha Hans,Cybersecurity for Beginners Workshop,ECE,NIT Trichy,Trichy,Trichy,2
Daniel Basak,Business Idea Pitch Competition,EEE,Bharathidasan University,Trichy,Trichy,0
Jagvi Munshi,Virtual Career Fair,CSBS,Bharathidasan University,Trichy,Trichy,1
Kashish Krishna,TechX – The Ultimate Tech Festival,ECE,NIT Trichy,Trichy,Trichy,4
Kiaan Prabhakar,Sustainability Tech Expo,ECE,NIT Trichy,Trichy,Trichy,5
Bina Shah,Virtual Career Fair,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Balendra Sanghvi,Deep Learning Online Workshop,CSBS,St. Joseph's College,Trichy,Trichy,3
Dev Sehgal,Visit to Tesla's Gigafactory,ECE,Thiagarajar College of Engineering,Madurai,Madurai,3
Triya Bora,Industry Insights Panel,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Onveer Kurian,IoT with Raspberry Pi and Arduino Workshop,ECE,BITS Pilani,Pilani,Pilani,4
Lavanya Sinha,Cloud Computing with AWS Workshop,CSE,Bharathidasan University,Trichy,Trichy,2
Yamini Saxena,Startup Networking Night,EEE,Thiagarajar College of Engineering,Madurai,Madurai,4
Yatin Bhatt,Cybersecurity for Beginners Workshop,ECE,St. Joseph's College,Trichy,Trichy,2
Reyansh Rajagopal,Blockchain and Smart Contracts Workshop,AI&DS,Bharathidasan University,Trichy,Trichy,4
Keya Handa,Visit to Tesla's Gigafactory,EEE,St. Joseph's College,Trichy,Trichy,5
Jagdish Bhagat,Langchain for LLM Applications Workshop,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,1
Yadavi Behl,Big Data Analytics with Apache Spark,EEE,Bharathidasan University,Trichy,Trichy,2
Chandran Rege,Blockchain and Cryptocurrencies Summit,EEE,Bharathidasan University,Trichy,Trichy,3
Samar Sule,IoT with Raspberry Pi and Arduino Workshop,ECE,St. Joseph's College,Trichy,Trichy,4
Aadhya Chanda,Alumni Networking Evening,ECE,Bharathidasan University,Trichy,Trichy,4
Gaurav Vaidya,Blockchain and Smart Contracts Workshop,EEE,NIT Trichy,Trichy,Trichy,2
Mason Nagy,Cybersecurity for Beginners Workshop,EEE,SRM Institute of Science and Technology,Chennai,Chennai,1
Xiti Virk,Machine Learning with Python Workshop,CSBS,Bharathidasan University,Trichy,Trichy,5
Mugdha Rana,Tech & Cultural Fusion Fest,EEE,St. Joseph's College,Trichy,Trichy,4
Ishani Dey,IoT with Raspberry Pi and Arduino Workshop,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,2
Nihal Sarna,Big Data Analytics with Apache Spark,EEE,St. Joseph's College,Trichy,Trichy,1
Peter Arya,Kaggle Data Science Challenge,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,1
Tanish D’Alia,Blockchain App Development Hackathon,EEE,St. Joseph's College,Trichy,Trichy,0
Daksh Ramesh,Cloud Computing with AWS Workshop,CSE,NIT Trichy,Trichy,Trichy,3
Lohit Bhakta,Startup Networking Night,AI&DS,St. Joseph's College,Trichy,Trichy,2
Qushi Mody,TechX – The Ultimate Tech Festival,AI&DS,St. Joseph's College,Trichy,Trichy,3
Ikshita Bhargava,Virtual Career Fair,CSE,BITS Pilani,Pilani,Pilani,1
Devansh Ramachandran,GitHub Open Source Contribution Day,AI&DS,St. Joseph's College,Trichy,Trichy,4
Chandresh Doshi,Kaggle Data Science Challenge,CSBS,Bharathidasan University,Trichy,Trichy,1
Shivansh Sarna,International Conference on AI and ML,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Maya Bhavsar,Sustainability Tech Expo,CSE,Thiagarajar College of Engineering,Madurai,Madurai,5
Frederick Kothari,Langchain for LLM Applications Workshop,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Aishani Kapur,Blockchain and Smart Contracts Workshop,EEE,St. Joseph's College,Trichy,Trichy,4
Darika Kara,Industry Insights Panel,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Prisha Sagar,Blockchain App Development Hackathon,CSE,Bharathidasan University,Trichy,Trichy,4
Yashica Date,Blockchain and Cryptocurrencies Summit,EEE,NIT Trichy,Trichy,Trichy,5
Nitesh Patla,ACM ICPC Regional Coding Contest,EEE,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Tanmayi Chaudhry,Machine Learning with Python Workshop,ECE,St. Joseph's College,Trichy,Trichy,1
Nitara Sathe,Startup Networking Night,CSBS,PSG College of Technology,Coimbatore,Coimbatore,5
Chatura Ravel,Tech for Good Challenge,AI&DS,Bharathidasan University,Trichy,Trichy,5
Pranav Sarna,Cybersecurity Trends & Innovations Seminar,EEE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,1
Riya Oza,Innovation Week – Showcasing Student Projects,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Viraj Sur,Sustainability Tech Expo,EEE,SASTRA Deemed to be University,Thanjavur,Thanjavur,4
Girish Mohanty,Big Data Analytics with Apache Spark,ECE,NIT Trichy,Trichy,Trichy,2
Anmol Kuruvilla,IoT with Raspberry Pi and Arduino Workshop,CSBS,NIT Trichy,Trichy,Trichy,0
Mohammed Jani,Business Idea Pitch Competition,EEE,St. Joseph's College,Trichy,Trichy,3
Agastya Issac,Startup Expo and Job Fair,EEE,CIT College of Engineering,Coimbatore,Coimbatore,5
Owen Sangha,Machine Learning with Python Workshop,AI&DS,Anna University,Chennai,Chennai,4
Chandresh Warrior,TechX – The Ultimate Tech Festival,AI&DS,Bharathidasan University,Trichy,Trichy,4
Ansh Dave,ACM ICPC Regional Coding Contest,AI&DS,NIT Trichy,Trichy,Trichy,0
Faras Keer,RoboWars - Autonomous Robot Battle,CSBS,Bharathidasan University,Trichy,Trichy,5
Waida Rout,Webinar on Quantum Computing,CSBS,NIT Trichy,Trichy,Trichy,3
Ishaan Bahri,IoT with Raspberry Pi and Arduino Workshop,ECE,VIT University,Vellore,Vellore,2
David Kothari,Innovation Week – Showcasing Student Projects,EEE,Anna University,Chennai,Chennai,5
Wishi Kale,AI/ML Challenge,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Gautam Dyal,Blockchain and Cryptocurrencies Summit,CSBS,Bharathidasan University,Trichy,Trichy,4
Ayaan Zachariah,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,PSG College of Technology,Coimbatore,Coimbatore,5
Fiyaz Balay,Web Development with React Workshop,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,2
Oni Andra,Machine Learning with Python Workshop,CSBS,St. Joseph's College,Trichy,Trichy,3
Aradhana Sekhon,Blockchain App Development Hackathon,EEE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Ishita Madan,Visit to Tesla's Gigafactory,EEE,NIT Trichy,Trichy,Trichy,4
Arya Shukla,Web Development with React Workshop,ECE,Bharathidasan University,Trichy,Trichy,5
Yochana Devan,Cybersecurity for Beginners Workshop,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Pratyush Parmer,GitHub Open Source Contribution Day,EEE,Bharathidasan University,Trichy,Trichy,3
Urishilla Sabharwal,Tech for Good Challenge,CSBS,St. Joseph's College,Trichy,Trichy,4
Yatin Cherian,Sustainability Tech Expo,AI&DS,PSG College of Technology,Coimbatore,Coimbatore,5
Meghana Bhakta,Langchain for LLM Applications Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,2
Thomas Prasad,Sustainability Tech Expo,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Girish Rai,ACM ICPC Regional Coding Contest,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Ekansh Raghavan,ACM ICPC Regional Coding Contest,CSBS,NIT Trichy,Trichy,Trichy,2
Nandini Aggarwal,AI/ML Challenge,ECE,Bharathidasan University,Trichy,Trichy,2
Suhani Atwal,Cybersecurity Trends & Innovations Seminar,CSE,Bharathidasan University,Trichy,Trichy,3
Mitesh Swaminathan,Blockchain App Development Hackathon,CSBS,SSN College of Engineering,Chennai,Chennai,4
Hemangini Bhardwaj,Startup Expo and Job Fair,AI&DS,NIT Trichy,Trichy,Trichy,1
Siya Vala,Startup Expo and Job Fair,CSE,NIT Trichy,Trichy,Trichy,3
Kamya More,Machine Learning with Python Workshop,CSBS,St. Joseph's College,Trichy,Trichy,1
Manya Dhar,Kaggle Data Science Challenge,CSE,SRM Institute of Science and Technology,Chennai,Chennai,2
Madhav Sehgal,Big Data Analytics with Apache Spark,AI&DS,CIT College of Engineering,Coimbatore,Coimbatore,4
Idika Hayre,Deep Learning Online Workshop,CSBS,Anna University,Chennai,Chennai,4
Chaitanya Iyer,Alumni Networking Evening,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Chanchal Kakar,Virtual Career Fair,CSE,St. Joseph's College,Trichy,Trichy,3
Ishaan Raja,Business Idea Pitch Competition,ECE,PSG College of Technology,Coimbatore,Coimbatore,3
Oviya Barad,TechX – The Ultimate Tech Festival,ECE,Bharathidasan University,Trichy,Trichy,3
Rajata Uppal,Mobile App Development (Android/iOS) Workshop,AI&DS,NIT Trichy,Trichy,Trichy,5
Aarna Dutta,Cybersecurity for Beginners Workshop,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Kabir Malhotra,AI/ML Challenge,ECE,NIT Trichy,Trichy,Trichy,2
Ishwar Sastry,Web Development with React Workshop,EEE,NIT Trichy,Trichy,Trichy,4
Samuel Thakkar,Kaggle Data Science Challenge,CSBS,Bharathidasan University,Trichy,Trichy,3
George Bahri,Startup Expo and Job Fair,AI&DS,Thiagarajar College of Engineering,Madurai,Madurai,2
Lila Khosla,Deep Learning Online Workshop,CSBS,NIT Trichy,Trichy,Trichy,5
Bhavani Gopal,Langchain for LLM Applications Workshop,CSBS,Bharathidasan University,Trichy,Trichy,1
Ganga Bhasin,Entrepreneurship in Tech Talk Series,CSBS,Bharathidasan University,Trichy,Trichy,2
Ryan Tara,Tech & Cultural Fusion Fest,CSBS,St. Joseph's College,Trichy,Trichy,3
Unni Narula,Blockchain and Smart Contracts Workshop,EEE,St. Joseph's College,Trichy,Trichy,0
Dipta Chandran,AI/ML Challenge,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Dhruv Bora,Sustainability Tech Expo,CSBS,Bharathidasan University,Trichy,Trichy,4
Omaja Aurora,Cybersecurity Capture the Flag (CTF) Hackathon,EEE,Bharathidasan University,Trichy,Trichy,3
Laksh Barad,Web Development with React Workshop,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Madhav Goel,Webinar on Quantum Computing,EEE,Bharathidasan University,Trichy,Trichy,4
Chanakya Raja,Virtual Career Fair,CSBS,St. Joseph's College,Trichy,Trichy,0
Krishna Kannan,Innovation Week – Showcasing Student Projects,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,4
Faras Prasad,Business Idea Pitch Competition,EEE,NIT Trichy,Trichy,Trichy,5
Kritika Korpal,Virtual Career Fair,CSBS,St. Joseph's College,Trichy,Trichy,3
Ijaya Mittal,Cloud Computing with AWS Workshop,EEE,St. Joseph's College,Trichy,Trichy,2
Lila Randhawa,AI/ML Challenge,CSBS,St. Joseph's College,Trichy,Trichy,5
Bishakha Dhaliwal,Startup Networking Night,CSBS,Bharathidasan University,Trichy,Trichy,5
Amaira Kumer,Techathon 2024,ECE,St. Joseph's College,Trichy,Trichy,5
Hemangini Warrior,RoboWars - Autonomous Robot Battle,AI&DS,Bharathidasan University,Trichy,Trichy,2
Isaiah Sharaf,Tech for Good Challenge,CSE,SSN College of Engineering,Chennai,Chennai,4
Hardik Rao,Blockchain and Smart Contracts Workshop,AI&DS,NIT Trichy,Trichy,Trichy,3
Yash Ahluwalia,Blockchain and Smart Contracts Workshop,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Bina Sekhon,Machine Learning with Python Workshop,CSBS,SSN College of Engineering,Chennai,Chennai,0
Ekalinga Sur,Webinar on Quantum Computing,CSBS,St. Joseph's College,Trichy,Trichy,2
Yoshita Kota,Blockchain App Development Hackathon,CSE,St. Joseph's College,Trichy,Trichy,4
Ranbir Amble,Alumni Networking Evening,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,1
Varsha Seth,ACM ICPC Regional Coding Contest,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,0
Daksha Rajagopal,Web Development with React Workshop,AI&DS,SSN College of Engineering,Chennai,Chennai,5
Yatan Shukla,Blockchain and Cryptocurrencies Summit,ECE,NIT Trichy,Trichy,Trichy,4
Gagan Shan,Industry Insights Panel,ECE,SASTRA Deemed to be University,Thanjavur,Thanjavur,3
Timothy Sant,Web Development with React Workshop,AI&DS,St. Joseph's College,Trichy,Trichy,5
Nilima Nadig,Tech & Cultural Fusion Fest,AI&DS,St. Joseph's College,Trichy,Trichy,3
Mason Hayer,International Conference on AI and ML,EEE,St. Joseph's College,Trichy,Trichy,4
Manya Anand,Innovation Week – Showcasing Student Projects,EEE,St. Joseph's College,Trichy,Trichy,5
Waida Doshi,Webinar on Quantum Computing,EEE,VIT University,Vellore,Vellore,4
Wahab Mohan,Mobile App Development (Android/iOS) Workshop,AI&DS,NIT Trichy,Trichy,Trichy,2
Anusha Sharaf,Webinar on Quantum Computing,AI&DS,Bharathidasan University,Trichy,Trichy,3
Hiral Kurian,Innovation Week – Showcasing Student Projects,ECE,VIT University,Vellore,Vellore,3
Ira Krish,Blockchain and Smart Contracts Workshop,AI&DS,NIT Trichy,Trichy,Trichy,4
Falan Pradhan,Langchain for LLM Applications Workshop,ECE,SRM Institute of Science and Technology,Chennai,Chennai,0
Chandani Varty,International Conference on AI and ML,CSBS,NIT Trichy,Trichy,Trichy,1
Ria Magar,GitHub Open Source Contribution Day,CSE,Bharathidasan University,Trichy,Trichy,5
Lopa Kurian,Cloud Computing with AWS Workshop,ECE,Anna University,Chennai,Chennai,2
Samuel Tata,Cybersecurity for Beginners Workshop,CSBS,SASTRA Deemed to be University,Thanjavur,Thanjavur,4
Gaurav Chaudhuri,Deep Learning Online Workshop,CSBS,Bharathidasan University,Trichy,Trichy,2
Arjun Toor,Webinar on Quantum Computing,CSBS,Thiagarajar College of Engineering,Madurai,Madurai,0
Isha Bail,Big Data Analytics with Apache Spark,ECE,Bharathidasan University,Trichy,Trichy,3
Wakeeta Parmer,TechX – The Ultimate Tech Festival,AI&DS,Bharathidasan University,Trichy,Trichy,4
Avi Randhawa,Tech for Good Challenge,AI&DS,NIT Trichy,Trichy,Trichy,4
Ekta Jhaveri,Cybersecurity Capture the Flag (CTF) Hackathon,ECE,St. Joseph's College,Trichy,Trichy,1
Chaitanya Keer,Blockchain and Cryptocurrencies Summit,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Eshana Sekhon,Web Development with React Workshop,CSBS,St. Joseph's College,Trichy,Trichy,2
Max Mallick,Cybersecurity Trends & Innovations Seminar,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,5
Simon Randhawa,Startup Networking Night,EEE,St. Joseph's College,Trichy,Trichy,4
Lucky Mohanty,Innovation Week – Showcasing Student Projects,AI&DS,Bharathidasan University,Trichy,Trichy,3
Maanav Taneja,Blockchain and Cryptocurrencies Summit,EEE,VIT University,Vellore,Vellore,3
Manbir Dara,TechX – The Ultimate Tech Festival,AI&DS,St. Joseph's College,Trichy,Trichy,4
Yoshita Subramanian,TechX – The Ultimate Tech Festival,ECE,NIT Trichy,Trichy,Trichy,1
Rachita Bhattacharyya,GitHub Open Source Contribution Day,ECE,St. Joseph's College,Trichy,Trichy,3
Sathvik Dass,Visit to Tesla's Gigafactory,CSBS,SSN College of Engineering,Chennai,Chennai,3
Yatan Saini,Kaggle Data Science Challenge,ECE,Bharathidasan University,Trichy,Trichy,3
Praneel Karan,AI/ML Challenge,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Madhavi Kari,Tech & Cultural Fusion Fest,ECE,VIT University,Vellore,Vellore,5
Ekantika Shere,Cybersecurity Capture the Flag (CTF) Hackathon,CSE,Bharathidasan University,Trichy,Trichy,4
Veer Modi,Cloud Computing with AWS Workshop,CSE,St. Joseph's College,Trichy,Trichy,4
Oliver Mody,RoboWars - Autonomous Robot Battle,CSE,Bharathidasan University,Trichy,Trichy,5
Jai Sastry,Web Development with React Workshop,CSBS,NIT Trichy,Trichy,Trichy,2
Karan Bala,Blockchain and Smart Contracts Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Aashi Nagarajan,Tech for Good Challenge,EEE,Bharathidasan University,Trichy,Trichy,4
Yashvi Thaker,Blockchain and Cryptocurrencies Summit,CSE,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,0
Rajeshri Barad,TechX – The Ultimate Tech Festival,CSE,St. Joseph's College,Trichy,Trichy,3
Neel Nayak,Business Idea Pitch Competition,EEE,St. Joseph's College,Trichy,Trichy,3
Chanchal Shah,Tech & Cultural Fusion Fest,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Orinder Krishna,Industry Insights Panel,CSE,NIT Trichy,Trichy,Trichy,2
Unnati Natt,Business Idea Pitch Competition,AI&DS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,3
Wridesh Hora,Blockchain and Cryptocurrencies Summit,ECE,BITS Pilani,Pilani,Pilani,5
Janani Kulkarni,Langchain for LLM Applications Workshop,ECE,St. Joseph's College,Trichy,Trichy,3
Akshay Halder,Business Idea Pitch Competition,EEE,NIT Trichy,Trichy,Trichy,2
Frederick Malhotra,Web Development with React Workshop,CSBS,Bharathidasan University,Trichy,Trichy,3
Laksh Barad,IoT with Raspberry Pi and Arduino Workshop,AI&DS,NIT Trichy,Trichy,Trichy,1
Falguni Mitra,International Conference on AI and ML,CSBS,Amrita Vishwa Vidyapeetham,Coimbatore,Coimbatore,4
Ekaraj Cherian,Big Data Analytics with Apache Spark,ECE,NIT Trichy,Trichy,Trichy,5
Upasna Trivedi,Tech for Good Challenge,EEE,BITS Pilani,Pilani,Pilani,1
Arin Varughese,GitHub Open Source Contribution Day,AI&DS,St. Joseph's College,Trichy,Trichy,1
Jason Chaudhuri,IoT with Raspberry Pi and Arduino Workshop,ECE,St. Joseph's College,Trichy,Trichy,2
Vrinda Nagar,Blockchain App Development Hackathon,ECE,St. Joseph's College,Trichy,Trichy,3
Anita Wason,Blockchain and Smart Contracts Workshop,CSE,St. Joseph's College,Trichy,Trichy,4
Kai Chadha,International Conference on AI and ML,EEE,St. Joseph's College,Trichy,Trichy,3
